muni,index,nm3,nm4,ku,un_nnkp,zn_nnkp,c_uzpf_nnkp,index_po,un_po,bu_po,addr,r_num,o_num,parcel_nuk,est,p_style,author,protectet_unit,ownership_type,adresa,gps_latitude,gps_longitude,geom,route_in_500m,n_tracks_in_500,closest_track,closest_track_m,google_street_view,nearest_route_point,dmo_name,cat,marker_color,muni1,wine_region_tokaj_mun_network,zemplin_geopark,se,nw,idn3,cat_en,cat_rank,cat_rank_en
Trebišov,1856,Trebišov,Trebišov,Trebišov,KAŠTIEĽ S AREÁLOM,Andrássyovský kaštieľ,1,5,MAŠTAĽ,tehla pálená,Štefánikova ul.,2759,66,7/3,po 1866,novobarok,NULL,NULL,vyšší územný celok,"Štefánikova ul. 66, Trebišov, Okres Trebišov",48.6284913,21.715555,0101000020E6100000417DCB9C2EB7354007A9256772504840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.6284913,21.715555&cbp=11,0,0,0,0",NULL,NULL,Kaštiele a paláce,#ffe119,Trebišov,True,False,NULL,NULL,811,Mansions and palaces,13,(13) Mansions and palaces
Streda nad Bodrogom,1830,Trebišov,Streda nad Bodrogom,Streda nad Bodrogom,KAŠTIEĽ S AREÁLOM,Szerdahelyiovský kaštieľ,42,2,PARK,NULL,Hlavná ul.,NULL,0,"1666/1-2,1668",1.pol.18.st.,prírodnokrajinársky,NULL,NULL,Samospráva miest a obcí,"Hlavná ul. 0, Streda nad Bodrogom, Okres Trebišov",48.3903414,21.73678,0101000020E6100000CD58349D9DBC35402EA3FDB4F6314840,"{""(385.44m)  17 Dolnozemplínska cyklomagistrála""}",1, 17 Dolnozemplínska cyklomagistrála,385.44,"http://maps.google.com/maps?q=&layer=c&cbll=48.3903414,21.73678&cbp=11,0,0,0,0","48.3926372221636,21.7355537310028",NULL,Kaštiele a paláce,#ffe119,Streda nad Bodrogom,False,True,True,NULL,811,Mansions and palaces,13,(13) Mansions and palaces
Streda nad Bodrogom,1834,Trebišov,Streda nad Bodrogom,Streda nad Bodrogom,KAŠTIEĽ S AREÁLOM,Szerdahelyiovský kaštieľ,42,3,MÚR HRADBOVÝ,kameň,Hlavná ul.,NULL,0,"1666/1,1666/2",16.-17.st.,renesancia,NULL,NULL,Samospráva miest a obcí,"Hlavná ul. 0, Streda nad Bodrogom, Okres Trebišov",48.3903414,21.73678,0101000020E6100000CD58349D9DBC35402EA3FDB4F6314840,"{""(385.44m)  17 Dolnozemplínska cyklomagistrála""}",1, 17 Dolnozemplínska cyklomagistrála,385.44,"http://maps.google.com/maps?q=&layer=c&cbll=48.3903414,21.73678&cbp=11,0,0,0,0","48.3926372221636,21.7355537310028",NULL,Kaštiele a paláce,#ffe119,Streda nad Bodrogom,False,True,True,NULL,811,Mansions and palaces,13,(13) Mansions and palaces
Streda nad Bodrogom,1836,Trebišov,Streda nad Bodrogom,Streda nad Bodrogom,KAŠTIEĽ S AREÁLOM,Szerdahelyiovský kaštieľ,42,5,BRÁNA OPEVNENIA I.,"prejazdový,solitér",Hlavná ul.,NULL,0,1669/1,16.-17.st.,renesancia,NULL,NULL,Samospráva miest a obcí,"Hlavná ul. 0, Streda nad Bodrogom, Okres Trebišov",48.3903414,21.73678,0101000020E6100000CD58349D9DBC35402EA3FDB4F6314840,"{""(385.44m)  17 Dolnozemplínska cyklomagistrála""}",1, 17 Dolnozemplínska cyklomagistrála,385.44,"http://maps.google.com/maps?q=&layer=c&cbll=48.3903414,21.73678&cbp=11,0,0,0,0","48.3926372221636,21.7355537310028",NULL,Kaštiele a paláce,#ffe119,Streda nad Bodrogom,False,True,True,NULL,811,Mansions and palaces,13,(13) Mansions and palaces
Borša,73,Trebišov,Borša,Borša,KAŠTIEĽ PAMÄTNÝ,rodný dom Frant.Rákocziho II.,10,1,KAŠTIEĽ PAMÄTNÝ,NULL,NULL,102,102,"940,941",2.pol.16.st.,renesancia,NULL,NULL,Samospráva miest a obcí,"Borša 102, Okres Trebišov",48.3953573,21.7071372,0101000020E6100000F6C88BF106B5354010DE68119B324840,"{""(144.33m)  17 Dolnozemplínska cyklomagistrála""}",1, 17 Dolnozemplínska cyklomagistrála,144.33,"http://maps.google.com/maps?q=&layer=c&cbll=48.3953573,21.7071372&cbp=11,0,0,0,0","48.3950299490243,21.7083646170795",NULL,Kaštiele a paláce,#ffe119,Borša,True,True,True,NULL,811,Mansions and palaces,13,(13) Mansions and palaces
Streda nad Bodrogom,1838,Trebišov,Streda nad Bodrogom,Streda nad Bodrogom,KAŠTIEĽ S AREÁLOM,Szerdahelyiovský kaštieľ,42,7,BAŠTA,"kameň,tehla",Hlavná ul.,NULL,0,"1661,1662",16.-17.st.,renesancia,NULL,NULL,Súkromné vlastníctvo občanov,"Hlavná ul. 0, Streda nad Bodrogom, Okres Trebišov",48.3903414,21.73678,0101000020E6100000CD58349D9DBC35402EA3FDB4F6314840,"{""(385.44m)  17 Dolnozemplínska cyklomagistrála""}",1, 17 Dolnozemplínska cyklomagistrála,385.44,"http://maps.google.com/maps?q=&layer=c&cbll=48.3903414,21.73678&cbp=11,0,0,0,0","48.3926372221636,21.7355537310028",NULL,Kaštiele a paláce,#ffe119,Streda nad Bodrogom,False,True,True,NULL,811,Mansions and palaces,13,(13) Mansions and palaces
Streda nad Bodrogom,1835,Trebišov,Streda nad Bodrogom,Streda nad Bodrogom,KAŠTIEĽ S AREÁLOM,Szerdahelyiovský kaštieľ,42,4,PIVNICA,kameň,Hlavná ul.,NULL,0,"1666/2,1666/3,1666/4",16.-17.st.,renesancia,NULL,NULL,Súkromné vlastníctvo občanov,"Hlavná ul. 0, Streda nad Bodrogom, Okres Trebišov",48.3903414,21.73678,0101000020E6100000CD58349D9DBC35402EA3FDB4F6314840,"{""(385.44m)  17 Dolnozemplínska cyklomagistrála""}",1, 17 Dolnozemplínska cyklomagistrála,385.44,"http://maps.google.com/maps?q=&layer=c&cbll=48.3903414,21.73678&cbp=11,0,0,0,0","48.3926372221636,21.7355537310028",NULL,Kaštiele a paláce,#ffe119,Streda nad Bodrogom,False,True,True,NULL,811,Mansions and palaces,13,(13) Mansions and palaces
Geča,157,Košice - okolie,Geča,Geča,KAŠTIEĽ A KOSTOL,kaštieľ a kostol,418,1,KAŠTIEĽ,NULL,NULL,11,11,"1,5",17.st.,barok,NULL,NULL,Vlastníctvo cirkvi a cirk. organizácií,"Geča 11, Okres Košice - okolie",48.6272682,21.3070398,0101000020E610000004920B299A4E354010690A534A504840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.6272682,21.3070398&cbp=11,0,0,0,0",NULL,NULL,Kaštiele a paláce,#ffe119,Geča,False,False,True,NULL,806,Mansions and palaces,13,(13) Mansions and palaces
Veľký Kamenec,1947,Trebišov,Veľký Kamenec,Veľký Kamenec,KAŠTIEĽ,kaštieľ,10717,1,KAŠTIEĽ,solitér,NULL,256,256,"8/1,8/2,8/5",17.st.,klasicizmus,NULL,NULL,Samospráva miest a obcí,"Veľký Kamenec 256, Okres Trebišov",48.358518,21.8071996,0101000020E610000023580BA2A4CE35407F83F6EAE32D4840,"{""(83.77m)  5718 Veľká Krčava - Pacín""}",1, 5718 Veľká Krčava - Pacín,83.77,"http://maps.google.com/maps?q=&layer=c&cbll=48.358518,21.8071996&cbp=11,0,0,0,0","48.3582045603544,21.8066047970206",NULL,Kaštiele a paláce,#ffe119,Veľký Kamenec,False,True,True,NULL,811,Mansions and palaces,13,(13) Mansions and palaces
Streda nad Bodrogom,1829,Trebišov,Streda nad Bodrogom,Streda nad Bodrogom,KAŠTIEĽ S AREÁLOM,Szerdahelyiovský kaštieľ,42,1,KAŠTIEĽ,NULL,Hlavná ul.,391,174,1665,1700,renesancia,NULL,NULL,Samospráva miest a obcí,"Hlavná ul. 174, Streda nad Bodrogom, Okres Trebišov",48.3699291,21.7533705,0101000020E61000006B459BE3DCC035405B2B35D6592F4840,"{""(33.89m)  5718 Veľká Krčava - Pacín""}",1, 5718 Veľká Krčava - Pacín,33.89,"http://maps.google.com/maps?q=&layer=c&cbll=48.3699291,21.7533705&cbp=11,0,0,0,0","48.3698226455281,21.7536435143962",NULL,Kaštiele a paláce,#ffe119,Streda nad Bodrogom,False,True,True,NULL,811,Mansions and palaces,13,(13) Mansions and palaces
Lastovce,1203,Trebišov,Lastovce,Lastovce,KAŠTIEĽ,kaštieľ,26,1,KAŠTIEĽ,NULL,NULL,126,126,479,2.pol.18.st.,barok neskorý,NULL,NULL,Samospráva miest a obcí,"Lastovce 126, Okres Trebišov",48.5393642,21.62847,0101000020E61000006284F068E3A035400DD1D7E209454840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.5393642,21.62847&cbp=11,0,0,0,0",NULL,NULL,Kaštiele a paláce,#ffe119,Lastovce,False,False,True,NULL,811,Mansions and palaces,13,(13) Mansions and palaces
Trebišov,1858,Trebišov,Trebišov,Trebišov,KAŠTIEĽ S AREÁLOM,Andrássyovský kaštieľ,1,7,HRAD,ruina,Štefánikova ul.,NULL,0,"3822/24,3822/30",zač.14.st.,gotika,NULL,NULL,Samospráva miest a obcí,"Štefánikova ul. 0, Trebišov, Okres Trebišov",48.6284913,21.715555,0101000020E6100000417DCB9C2EB7354007A9256772504840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.6284913,21.715555&cbp=11,0,0,0,0",NULL,NULL,Kaštiele a paláce,#ffe119,Trebišov,True,False,NULL,NULL,811,Mansions and palaces,13,(13) Mansions and palaces
Trebišov,1859,Trebišov,Trebišov,Trebišov,KAŠTIEĽ S AREÁLOM,Andrássyovský kaštieľ,1,8,MAUZÓLEUM,rod.Andrássy,Štefánikova ul.,2563,0,3841,1893,novogotika,Meining Artur,NULL,Samospráva miest a obcí,"Štefánikova ul. 0, Trebišov, Okres Trebišov",48.6284913,21.715555,0101000020E6100000417DCB9C2EB7354007A9256772504840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.6284913,21.715555&cbp=11,0,0,0,0",NULL,NULL,Kaštiele a paláce,#ffe119,Trebišov,True,False,NULL,NULL,811,Mansions and palaces,13,(13) Mansions and palaces
Trebišov,1857,Trebišov,Trebišov,Trebišov,KAŠTIEĽ S AREÁLOM,Andrássyovský kaštieľ,1,6,STAVBA HOSPODÁRSKA,solitér,Štefánikova ul.,258,66,8,po 1866,novobarok,NULL,NULL,Samospráva miest a obcí,"Štefánikova ul. 66, Trebišov, Okres Trebišov",48.6284913,21.715555,0101000020E6100000417DCB9C2EB7354007A9256772504840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.6284913,21.715555&cbp=11,0,0,0,0",NULL,NULL,Kaštiele a paláce,#ffe119,Trebišov,True,False,NULL,NULL,811,Mansions and palaces,13,(13) Mansions and palaces
Trebišov,1853,Trebišov,Trebišov,Trebišov,KAŠTIEĽ S AREÁLOM,Andrássyovský kaštieľ,1,2,DOM SLUŽOBNÍCTVA,solitér,Štefánikova ul.,263,68,10,po 1866,novobarok,NULL,NULL,vyšší územný celok,"Štefánikova ul. 68, Trebišov, Okres Trebišov",48.634149,21.717829,0101000020E6100000D11E2FA4C3B7354043E55FCB2B514840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.634149,21.717829&cbp=11,0,0,0,0",NULL,NULL,Kaštiele a paláce,#ffe119,Trebišov,True,False,NULL,NULL,811,Mansions and palaces,13,(13) Mansions and palaces
Trebišov,1861,Trebišov,Trebišov,Trebišov,KAŠTIEĽ S AREÁLOM,Andrássyovský kaštieľ,1,10,KOSTOL ZÁKLADY,r.k.sv.Ducha,Štefánikova ul.,NULL,NULL,3829/1,12.st.,romanika,NULL,NULL,Samospráva miest a obcí,"Štefánikova ul. Trebišov, Okres Trebišov",48.6248658,21.7206687,0101000020E610000037C071BE7DB83540C7B13F9AFB4F4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.6248658,21.7206687&cbp=11,0,0,0,0",NULL,NULL,Kaštiele a paláce,#ffe119,Trebišov,True,False,NULL,NULL,811,Mansions and palaces,13,(13) Mansions and palaces
Trebišov,1860,Trebišov,Trebišov,Trebišov,KAŠTIEĽ S AREÁLOM,Andrássyovský kaštieľ,1,9,PARK,NULL,Štefánikova ul.,NULL,NULL,"7/1,5/1,5/4-9,4,3,3822/1,3822/16,3822/19-48",1790,prírodnokrajinársky,NULL,NULL,Samospráva miest a obcí,"Štefánikova ul. Trebišov, Okres Trebišov",48.6248658,21.7206687,0101000020E610000037C071BE7DB83540C7B13F9AFB4F4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.6248658,21.7206687&cbp=11,0,0,0,0",NULL,NULL,Kaštiele a paláce,#ffe119,Trebišov,True,False,NULL,NULL,811,Mansions and palaces,13,(13) Mansions and palaces
Košice,1058,Košice IV,Košice 4-Barca,Barca,KAŠTIEĽ A PARK,Bárczayovský kaštieľ,410,1,KAŠTIEĽ,solitér,Abovská ul.,3,25,66 ,15.st.,klasicizmus,NULL,NULL,Akciová spoločnosť,"Abovská ul. 25, Košice 4-Barca, Okres Košice IV",48.6769986,21.2653189,0101000020E6100000BD827EF0EB4335400938DFE3A7564840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.6769986,21.2653189&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Kaštiele a paláce,#ffe119,NULL,NULL,NULL,NULL,NULL,NULL,Mansions and palaces,13,(13) Mansions and palaces
Košice,1062,Košice IV,Košice 4-Barca,Barca,KAŠTIEĽ A PARK,"Zichyho kaštieľ,škola,učňovka",4121,1,KAŠTIEĽ,solitér,Abovská ul.,1,32,71,17.st.,eklektizmus,Jakab (staviteľ-1910),NULL,vyšší územný celok,"Abovská ul. 32, Košice 4-Barca, Okres Košice IV",48.6784202,21.264636,0101000020E61000002158552FBF4335400FF91D79D6564840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.6784202,21.264636&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Kaštiele a paláce,#ffe119,NULL,NULL,NULL,NULL,NULL,NULL,Mansions and palaces,13,(13) Mansions and palaces
Košice,1063,Košice IV,Košice 4-Barca,Barca,KAŠTIEĽ A PARK,"Zichyho kaštieľ,škola,učňovka",4121,2,PARK,NULL,Abovská ul.,1,32,"63/3,68,70,71,72",pol.19.st.,prírodnokrajinársky,NULL,NULL,Samospráva miest a obcí,"Abovská ul. 32, Košice 4-Barca, Okres Košice IV",48.6784202,21.264636,0101000020E61000002158552FBF4335400FF91D79D6564840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.6784202,21.264636&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Kaštiele a paláce,#ffe119,NULL,NULL,NULL,NULL,NULL,NULL,Mansions and palaces,13,(13) Mansions and palaces
Košice,893,Košice I,Košice 1-Staré Mesto,Stredné Mesto,PALÁC MESTSKÝ,Slov.katolícky kruh,3576,1,PALÁC MESTSKÝ,radový,Alžbetina ul.,679,14,492,kon.18.st.,barok neskorý,NULL,MPR,Vlastníctvo cirkvi a cirk. organizácií,"Alžbetina ul. 14, Košice 1-Staré Mesto, Okres Košice I",48.7197694,21.2561354,0101000020E61000000F59EE1692413540ADD45867215C4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7197694,21.2561354&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Kaštiele a paláce,#ffe119,NULL,NULL,NULL,NULL,NULL,NULL,Mansions and palaces,13,(13) Mansions and palaces
Košice,1059,Košice IV,Košice 4-Barca,Barca,KAŠTIEĽ A PARK,Bárczayovský kaštieľ,410,2,PARK,NULL,Abovská ul.,"3,4",25,"63/1,63/4,63/15,63/16,67",pol.19.st.,prírodnokrajinársky,NULL,NULL,Samospráva miest a obcí,"Abovská ul. 25, Košice 4-Barca, Okres Košice IV",48.6769986,21.2653189,0101000020E6100000BD827EF0EB4335400938DFE3A7564840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.6769986,21.2653189&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Kaštiele a paláce,#ffe119,NULL,NULL,NULL,NULL,NULL,NULL,Mansions and palaces,13,(13) Mansions and palaces
Košice,739,Košice I,Košice 1-Staré Mesto,Stredné Mesto,PALÁC BISKUPSKÝ,biskupský palác,3420,1,PALÁC BISKUPSKÝ,radový,Bočná ul.,440,2,"107,108",ok.1810,klasicizmus,NULL,MPR,Vlastníctvo cirkvi a cirk. organizácií,"Bočná ul. 2, Košice 1-Staré Mesto, Okres Košice I",48.7197118,21.2564923,0101000020E6100000032DB87AA9413540CCC529841F5C4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7197118,21.2564923&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Kaštiele a paláce,#ffe119,NULL,NULL,NULL,NULL,NULL,NULL,Mansions and palaces,13,(13) Mansions and palaces
Košice,462,Košice I,Košice 1-Staré Mesto,Stredné Mesto,PALÁC MESTSKÝ,"Forgáčovský palác,Št.ved.knižn",1055,1,PALÁC MESTSKÝ,"prejazdový,nárožný",Hlavná ul.,8,10,126,1845-47,klasicizmus,NULL,MPR,Príspevková organizácia,"Hlavná ul. 10, Košice 1-Staré Mesto, Okres Košice I",48.7184491,21.2589192,0101000020E6100000764E5887484235409A2BDE23F65B4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7184491,21.2589192&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Kaštiele a paláce,#ffe119,NULL,NULL,NULL,NULL,NULL,NULL,Mansions and palaces,13,(13) Mansions and palaces
Košice,783,Košice I,Košice 1-Staré Mesto,Stredné Mesto,PALÁC MESTSKÝ,mestská zbrojnica,3462,1,PALÁC MESTSKÝ,"prejazdový,nárožný",Hlavná ul.,257,108,624/1,2.pol.18.st.,eklektizmus,Jakab Peter/prestavba 1894/,MPR,Spoločnosť s ručením obmedzeným,"Hlavná ul. 108, Košice 1-Staré Mesto, Okres Košice I",48.7254399,21.2553682,0101000020E61000003A7073CF5F41354054DBF236DB5C4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7254399,21.2553682&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Kaštiele a paláce,#ffe119,NULL,NULL,NULL,NULL,NULL,NULL,Mansions and palaces,13,(13) Mansions and palaces
Košice,749,Košice I,Košice 1-Staré Mesto,Stredné Mesto,PALÁC MESTSKÝ,"banka,Dielo",3431,1,PALÁC MESTSKÝ,radový,Hlavná ul.,13,20,120,15.st.,klasicizmus,NULL,MPR,"Nadácia,záujmové združenie,fond,TJ","Hlavná ul. 20, Košice 1-Staré Mesto, Okres Košice I",48.7205123,21.2574738,0101000020E6100000AC938ECDE9413540D16E3EBF395C4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7205123,21.2574738&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Kaštiele a paláce,#ffe119,NULL,NULL,NULL,NULL,NULL,NULL,Mansions and palaces,13,(13) Mansions and palaces
Košice,467,Košice I,Košice 1-Staré Mesto,Stredné Mesto,PALÁC MESTSKÝ,"Halmiho dvor,Halmi udvar",1060,1,PALÁC MESTSKÝ,"prejazdový,radový",Hlavná ul.,113,21,"840,839",15.st.,klasicizmus,Martončík J. (úprava 1928),MPR,Vlastníctvo zahraničných subjektov,"Hlavná ul. 21, Košice 1-Staré Mesto, Okres Košice I",48.7206055,21.2574292,0101000020E610000013094BE1E6413540ABE80FCD3C5C4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7206055,21.2574292&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Kaštiele a paláce,#ffe119,NULL,NULL,NULL,NULL,NULL,NULL,Mansions and palaces,13,(13) Mansions and palaces
Košice,474,Košice I,Košice 1-Staré Mesto,Stredné Mesto,PALÁC BISKUPSKÝ S AREÁLOM,biskupská rezidencia,1066,3,TABUĽA PAMÄTNÁ,"Štúr Ľudovít,Záborský J.",Hlavná ul.,17,28,107,1972,realizmus,Bartusz J.,MPR,Samospráva miest a obcí,"Hlavná ul. 28, Košice 1-Staré Mesto, Okres Košice I",48.7213374,21.2571021,0101000020E6100000A13B7771D1413540DB30AFC8545C4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7213374,21.2571021&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Kaštiele a paláce,#ffe119,NULL,NULL,NULL,NULL,NULL,NULL,Mansions and palaces,13,(13) Mansions and palaces
Košice,483,Košice I,Košice 1-Staré Mesto,Stredné Mesto,PALÁC MESTSKÝ A PAM.TAB.,"Vitézov dom,Vitézov dvor",1074,1,PALÁC MESTSKÝ PAMÄTNÝ,"prejazdový,radový",Hlavná ul.,23,40,91,14.st.-pol.15.st.,novogotika,"Fischer Jozef,prestavba po 1848",MPR,Vlastníctvo cirkvi a cirk. organizácií,"Hlavná ul. 40, Košice 1-Staré Mesto, Okres Košice I",48.7208028,21.2573202,0101000020E6100000A59993BCDF413540C06E2244435C4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7208028,21.2573202&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Kaštiele a paláce,#ffe119,NULL,NULL,NULL,NULL,NULL,NULL,Mansions and palaces,13,(13) Mansions and palaces
Košice,484,Košice I,Košice 1-Staré Mesto,Stredné Mesto,PALÁC MESTSKÝ A PAM.TAB.,"Vitézov dom,Vitézov dvor",1074,2,TABUĽA PAMÄTNÁ,Hemerka Oldřich,Hlavná ul.,23,40,91,1982,NULL,Bartuszová Mária,MPR,Samospráva miest a obcí,"Hlavná ul. 40, Košice 1-Staré Mesto, Okres Košice I",48.7208028,21.2573202,0101000020E6100000A59993BCDF413540C06E2244435C4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7208028,21.2573202&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Kaštiele a paláce,#ffe119,NULL,NULL,NULL,NULL,NULL,NULL,Mansions and palaces,13,(13) Mansions and palaces
Košice,490,Košice I,Košice 1-Staré Mesto,Stredné Mesto,PALÁC MESTSKÝ,Kaštieľ Hadik-Barkóczy,1080,1,PALÁC MESTSKÝ,"prejazdový,radový",Hlavná ul.,27,48,77/1,1767,barok,NULL,MPR,vyšší územný celok,"Hlavná ul. 48, Košice 1-Staré Mesto, Okres Košice I",48.7212172,21.2571292,0101000020E6100000BED82038D341354006A85FD8505C4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7212172,21.2571292&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Kaštiele a paláce,#ffe119,NULL,NULL,NULL,NULL,NULL,NULL,Mansions and palaces,13,(13) Mansions and palaces
Košice,522,Košice I,Košice 1-Staré Mesto,Stredné Mesto,PALÁC MESTSKÝ S AREÁLOM,"Csákyho palác,Dessewffyho p.",1098,2,STAVBA HOSPODÁRSKA,murovaná,Hlavná ul.,365,72,56,kon.18.st.,klasicizmus,NULL,MPR,Súkromné vlastníctvo občanov,"Hlavná ul. 72, Košice 1-Staré Mesto, Okres Košice I",48.7230286,21.2562913,0101000020E6100000D4BF7F4E9C4135404D897F338C5C4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7230286,21.2562913&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Kaštiele a paláce,#ffe119,NULL,NULL,NULL,NULL,NULL,NULL,Mansions and palaces,13,(13) Mansions and palaces
Košice,521,Košice I,Košice 1-Staré Mesto,Stredné Mesto,PALÁC MESTSKÝ S AREÁLOM,"Csákyho palác,Dessewffyho p.",1098,1,PALÁC MESTSKÝ,"prejazdový,nárožný",Hlavná ul.,39,72,55,13./14.st.,klasicizmus,Lang J.,MPR,Súkromné vlastníctvo občanov,"Hlavná ul. 72, Košice 1-Staré Mesto, Okres Košice I",48.7230286,21.2562913,0101000020E6100000D4BF7F4E9C4135404D897F338C5C4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7230286,21.2562913&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Kaštiele a paláce,#ffe119,NULL,NULL,NULL,NULL,NULL,NULL,Mansions and palaces,13,(13) Mansions and palaces
Košice,770,Košice I,Košice 1-Staré Mesto,Stredné Mesto,PALÁC MESTSKÝ,Andrássyho palác,3449,1,PALÁC MESTSKÝ,"prejazdový,nárožný",Hlavná ul.,83,81,780/1-2,1898-99,eklektizmus,Cziegler V.,MPR,Súkromné vlastníctvo občanov,"Hlavná ul. 81, Košice 1-Staré Mesto, Okres Košice I",48.7234022,21.2569001,0101000020E6100000D1D67734C44135405F6D7B71985C4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7234022,21.2569001&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Kaštiele a paláce,#ffe119,NULL,NULL,NULL,NULL,NULL,NULL,Mansions and palaces,13,(13) Mansions and palaces
Košice,773,Košice I,Košice 1-Staré Mesto,Stredné Mesto,PALÁC MESTSKÝ,Berzeviczyho palác,3452,1,PALÁC MESTSKÝ,"prejazdový,radový",Hlavná ul.,"45,355,356,357,358",84,37/1-3,14.st.,barok,NULL,MPR,Súkromné vlastníctvo občanov,"Hlavná ul. 84, Košice 1-Staré Mesto, Okres Košice I",48.7238193,21.2560131,0101000020E6100000FBD813138A41354058DB5E1CA65C4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7238193,21.2560131&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Kaštiele a paláce,#ffe119,NULL,NULL,NULL,NULL,NULL,NULL,Mansions and palaces,13,(13) Mansions and palaces
Košice,536,Košice I,Košice 1-Staré Mesto,Stredné Mesto,PALÁC MESTSKÝ,Rákocziho palác,1101,1,PALÁC MESTSKÝ,"prejazdový,radový",Hlavná ul.,"47,347,348,349-352",88,32/1,1.pol.15.st.,barok,Hoberlander Matyáš (barok.prestavba 1769),MPR,Príspevková organizácia,"Hlavná ul. 88, Košice 1-Staré Mesto, Okres Košice I",48.7227597,21.2573147,0101000020E6100000B1474D60DF413540F22ECD63835C4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7227597,21.2573147&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Kaštiele a paláce,#ffe119,NULL,NULL,NULL,NULL,NULL,NULL,Mansions and palaces,13,(13) Mansions and palaces
Košice,537,Košice I,Košice 1-Staré Mesto,Stredné Mesto,PALÁC MESTSKÝ,šľachtický konvikt,1102,1,PALÁC MESTSKÝ,radový,Hlavná ul.,292,91,765/1,1647-1657,barok,NULL,MPR,Vlastníctvo cirkvi a cirk. organizácií,"Hlavná ul. 91, Košice 1-Staré Mesto, Okres Košice I",48.722053,21.2577915,0101000020E6100000D1AFAD9FFE413540467D923B6C5C4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.722053,21.2577915&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Kaštiele a paláce,#ffe119,NULL,NULL,NULL,NULL,NULL,NULL,Mansions and palaces,13,(13) Mansions and palaces
