index,from_a,to_b,route_time,route_km,operating,alter_from_a,alter_to_b,tv_line,uo_from_ke,km,mini,rank_dur_ke,uo_duration,rank_abc_tv,sector,inner_sector,district,geopark,tvc,sector_from_hex,json_sector,json_sector_to,inner_sector_to,to_district,to_geopark
0,"Vyšný Čaj,,ihrisko",Nižný Čaj,10 min,4 km,TRUE,Vyšný Čaj,Nižný Čaj,NULL,NULL,4,10,NULL,under 15 min,NULL,SK HOBO CORE,SE KS district,Košice - okolie,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,"Vyšný Čaj,,ihrisko","Olšovany,,OcÚ",5 min,3 km,TRUE,Vyšný Čaj,Olšovany,NULL,NULL,3,5,NULL,under 15 min,NULL,SK HOBO CORE,SE KS district,Košice - okolie,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,"Vyšný Čaj,,ihrisko","Sady n.Torysou,Byster,čak.",16 min,9 km,TRUE,Vyšný Čaj,Sady nad Torysou,NULL,NULL,9,16,NULL,over 15 under 30 min,NULL,SK HOBO CORE,SE KS district,Košice - okolie,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,"Ždaňa,,Abovská","Belža,,rázc.",21 min,13 km,TRUE,Ždaňa,Belža,NULL,NULL,13,21,NULL,over 15 under 30 min,NULL,SK HOBO CORE,SE KS district,Košice - okolie,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,"Ždaňa,,Mýtna",Blažice,20 min,14 km,TRUE,Ždaňa,Blažice,NULL,NULL,14,20,NULL,over 15 under 30 min,NULL,SK HOBO CORE,SE KS district,Košice - okolie,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,"Ždaňa,,Mýtna","Bohdanovce,,rázc.Niž.Čaj",16 min,11 km,TRUE,Ždaňa,Bohdanovce,NULL,NULL,11,16,NULL,over 15 under 30 min,NULL,SK HOBO CORE,SE KS district,Košice - okolie,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,"Ždaňa,,Mýtna","Čaňa,,centrum",4 min,2 km,TRUE,Ždaňa,Čaňa,NULL,NULL,2,4,NULL,under 15 min,NULL,SK HOBO CORE,SE KS district,Košice - okolie,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,"Ždaňa,,Mýtna","Geča,,Jednota",10 min,5 km,TRUE,Ždaňa,Geča,NULL,NULL,5,10,NULL,under 15 min,NULL,SK HOBO CORE,SE KS district,Košice - okolie,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,"Ždaňa,,Abovská",Gyňov,11 min,5 km,TRUE,Ždaňa,Gyňov,NULL,NULL,5,11,NULL,under 15 min,NULL,SK HOBO CORE,SE KS district,Košice - okolie,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,"Ždaňa,,Abovská","Kechnec,,č.d.147",27 min,16 km,TRUE,Ždaňa,Kechnec,NULL,NULL,16,27,NULL,over 15 under 30 min,NULL,SK HOBO CORE,SE KS district,Košice - okolie,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,"Ždaňa,,Mýtna","Košice,,Podnikateľská",21 min,11 km,TRUE,Ždaňa,Košice,NULL,NULL,11,21,NULL,over 15 under 30 min,NULL,SK HOBO CORE,SE KS district,Košice - okolie,FALSE,FALSE,#0000FF,SK HOBO CORE,KE,KE,NULL,NULL
0,"Ždaňa,,Mýtna","Nižná Myšľa,,štadión",3 min,2 km,TRUE,Ždaňa,Nižná Myšľa,NULL,NULL,2,3,NULL,under 15 min,NULL,SK HOBO CORE,SE KS district,Košice - okolie,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,"Ždaňa,,Mýtna","Olšovany,,OcÚ",33 min,22 km,TRUE,Ždaňa,Olšovany,NULL,NULL,22,33,NULL,over 30 under 45 min,NULL,SK HOBO CORE,SE KS district,Košice - okolie,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,"Ždaňa,,Mýtna","Ruskov,,Jednota",23 min,17 km,TRUE,Ždaňa,Ruskov,NULL,NULL,17,23,NULL,over 15 under 30 min,NULL,SK HOBO CORE,SE KS district,Košice - okolie,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,"Ždaňa,,Mýtna","Sady n.Torysou,Byster,čak.",41 min,28 km,TRUE,Ždaňa,Sady nad Torysou,NULL,NULL,28,41,NULL,over 30 under 45 min,NULL,SK HOBO CORE,SE KS district,Košice - okolie,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,"Ždaňa,,Abovská","Seňa,,kostol",26 min,15 km,TRUE,Ždaňa,Seňa,NULL,NULL,15,26,NULL,over 15 under 30 min,NULL,SK HOBO CORE,SE KS district,Košice - okolie,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,"Ždaňa,,Mýtna","Skároš,,konečná",7 min,4 km,TRUE,Ždaňa,Skároš,NULL,NULL,4,7,NULL,under 15 min,NULL,SK HOBO CORE,SE KS district,Košice - okolie,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,"Ždaňa,,Abovská","Trstené pri Hornáde,,OcÚ",5 min,5 km,TRUE,Ždaňa,Trstené pri Hornáde,NULL,NULL,5,5,NULL,under 15 min,NULL,SK HOBO CORE,SE KS district,Košice - okolie,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,"Ždaňa,,Mýtna","Valaliky,Všechsvätých",13 min,6 km,TRUE,Ždaňa,Valaliky,NULL,NULL,6,13,NULL,under 15 min,NULL,SK HOBO CORE,SE KS district,Košice - okolie,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,"Ždaňa,,Mýtna","Vyšná Myšľa,,rázc.",7 min,6 km,TRUE,Ždaňa,Vyšná Myšľa,NULL,NULL,6,7,NULL,under 15 min,NULL,SK HOBO CORE,SE KS district,Košice - okolie,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,"Zemplín,,Župný dom","Cejkov,,Jednota",9 min,7 km,TRUE,Zemplín,Cejkov,NULL,NULL,7,9,NULL,under 15 min,NULL,SK HOBO CORE,TVC,Trebišov,TRUE,TRUE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Zemplín,,Župný dom 1","Kožuchov,,OcÚ",43 min,21 km,TRUE,Zemplín,Kožuchov,NULL,NULL,21,43,NULL,over 30 under 45 min,NULL,SK HOBO CORE,TVC,Trebišov,TRUE,TRUE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,"Zemplín,,Župný dom 2","Ladmovce,,č.d.100 2",6 min,5 km,TRUE,Zemplín,Ladmovce,NULL,NULL,5,6,NULL,under 15 min,NULL,SK HOBO CORE,TVC,Trebišov,TRUE,TRUE,#0000FF,SK HOBO CORE,SK HOBO CORE,TVC,Trebišov,True
0,"Zemplín,,Župný dom 2","Malý Kamenec,,č.d.6 1",26 min,20 km,TRUE,Zemplín,Malý Kamenec,NULL,NULL,20,26,NULL,over 15 under 30 min,NULL,SK HOBO CORE,TVC,Trebišov,TRUE,TRUE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Zemplín,,Župný dom 1","Novosad,,nákup.stred.",35 min,15 km,TRUE,Zemplín,Novosad,NULL,NULL,15,35,NULL,over 30 under 45 min,NULL,SK HOBO CORE,TVC,Trebišov,TRUE,TRUE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Zemplín,,Župný dom 2","Rad,Hrušov,č.d.35 2",25 min,18 km,TRUE,Zemplín,Rad,NULL,NULL,18,25,NULL,over 15 under 30 min,NULL,SK HOBO CORE,TVC,Trebišov,TRUE,TRUE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,"Zemplín,,Župný dom 2","Somotor,Nová Vieska p.Bodr.,rázc. 2",20 min,15 km,TRUE,Zemplín,Somotor,NULL,NULL,15,20,NULL,over 15 under 30 min,NULL,SK HOBO CORE,TVC,Trebišov,TRUE,TRUE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Zemplín,,Župný dom 2","Streda n.Bodrog.,,žel.st. 2",13 min,9 km,TRUE,Zemplín,Streda nad Bodrogom,NULL,NULL,9,13,NULL,under 15 min,NULL,SK HOBO CORE,TVC,Trebišov,TRUE,TRUE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Zemplín,,Župný dom 2","Svätá Mária,,č.d.86 2",22 min,17 km,TRUE,Zemplín,Svätá Mária,NULL,NULL,17,22,NULL,over 15 under 30 min,NULL,SK HOBO CORE,TVC,Trebišov,TRUE,TRUE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,"Zemplín,,Župný dom 1","Trebišov,,AS",58 min,30 km,TRUE,Zemplín,Trebišov,NULL,NULL,30,58,NULL,over 45 under 60 min,NULL,SK HOBO CORE,TVC,Trebišov,TRUE,TRUE,#0000FF,SK HOBO CORE,TV,TV,Trebišov,False
0,"Zemplín,,Župný dom 2","Veľký Kamenec,,pošta 1",27 min,22 km,TRUE,Zemplín,Veľký Kamenec,NULL,NULL,22,27,NULL,over 15 under 30 min,NULL,SK HOBO CORE,TVC,Trebišov,TRUE,TRUE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Zemplín,,Župný dom 2","Viničky,,rázc.Ladmovce 2",12 min,8 km,TRUE,Zemplín,Viničky,NULL,NULL,8,12,NULL,under 15 min,NULL,SK HOBO CORE,TVC,Trebišov,TRUE,TRUE,#0000FF,SK HOBO CORE,SK HOBO CORE,TVC,Trebišov,True
0,"Zemplín,,Župný dom 1","Zemplín.Hradište,,rázc.",47 min,23 km,TRUE,Zemplín,Zemplínske Hradište,NULL,NULL,23,47,NULL,over 45 under 60 min,NULL,SK HOBO CORE,TVC,Trebišov,TRUE,TRUE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,"Zemplín,,Župný dom 1","Zemplín.Jastrabie,,č.d.186",30 min,11 km,TRUE,Zemplín,Zemplínske Jastrabie,NULL,NULL,11,30,NULL,over 15 under 30 min,NULL,SK HOBO CORE,TVC,Trebišov,TRUE,TRUE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Zemplín,,Župný dom 1","Zemplín.Branč,,č.d.1",39 min,18 km,TRUE,Zemplín,Zemplínsky Branč,NULL,NULL,18,39,NULL,over 30 under 45 min,NULL,SK HOBO CORE,TVC,Trebišov,TRUE,TRUE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,"Zemplín.Nová Ves,Úpor,závory 2","Bohdanovce,,rázc.Niž.Čaj 1",43 min,29 km,TRUE,Zemplínska Nová Ves,Bohdanovce,NULL,NULL,29,43,NULL,over 30 under 45 min,NULL,SK HOBO CORE,Rest of TV district,Trebišov,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,"Zemplín.Nová Ves,Úpor,závory 1","Brehov,,kult.dom",24 min,23 km,TRUE,Zemplínska Nová Ves,Brehov,NULL,NULL,23,24,NULL,over 15 under 30 min,NULL,SK HOBO CORE,Rest of TV district,Trebišov,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Zemplín.Nová Ves,Úpor,závory 1","Cejkov,,Jednota",34 min,22 km,TRUE,Zemplínska Nová Ves,Cejkov,NULL,NULL,22,34,NULL,over 30 under 45 min,NULL,SK HOBO CORE,Rest of TV district,Trebišov,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Zemplín.Nová Ves,Úpor,závory 2","Čeľovce,,č.d.117 4",18 min,6 km,TRUE,Zemplínska Nová Ves,Čeľovce,NULL,NULL,6,18,NULL,over 15 under 30 min,NULL,SK HOBO CORE,Rest of TV district,Trebišov,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,"Zemplín.Nová Ves,Úpor,závory 2","Egreš,,pri parku 2",13 min,8 km,TRUE,Zemplínska Nová Ves,Egreš,NULL,NULL,8,13,NULL,under 15 min,NULL,SK HOBO CORE,Rest of TV district,Trebišov,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,"Zemplín.Nová Ves,Úpor,závory","Hraň,,č.d.146",18 min,15 km,TRUE,Zemplínska Nová Ves,Hraň,NULL,NULL,15,18,NULL,over 15 under 30 min,NULL,SK HOBO CORE,Rest of TV district,Trebišov,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Zemplín.Nová Ves,Úpor,závory 1","Hrčeľ,,č.d.202 1",9 min,10 km,TRUE,Zemplínska Nová Ves,Hrčeľ,NULL,NULL,10,9,NULL,under 15 min,NULL,SK HOBO CORE,Rest of TV district,Trebišov,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Zemplín.Nová Ves,Úpor,závory 2","Košice,,Važecká 1",53 min,40 km,TRUE,Zemplínska Nová Ves,Košice,NULL,NULL,40,53,NULL,over 45 under 60 min,NULL,SK HOBO CORE,Rest of TV district,Trebišov,FALSE,FALSE,#0000FF,SK HOBO CORE,KE,KE,NULL,NULL
0,"Zemplín.Nová Ves,Úpor,závory 1",Kysta 1,14 min,12 km,TRUE,Zemplínska Nová Ves,Kysta,NULL,NULL,12,14,NULL,under 15 min,NULL,SK HOBO CORE,Rest of TV district,Trebišov,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Zemplín.Nová Ves,Zemplín.Klečenov 1","Luhyňa,,rázc. 1 D",12 min,10 km,TRUE,Zemplínska Nová Ves,Luhyňa,NULL,NULL,10,12,NULL,under 15 min,NULL,SK HOBO CORE,Rest of TV district,Trebišov,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Zemplín.Nová Ves,Zemplín.Klečenov 1","Michaľany,,OcÚ 1",19 min,16 km,TRUE,Zemplínska Nová Ves,Michaľany,NULL,NULL,16,19,NULL,over 15 under 30 min,NULL,SK HOBO CORE,Rest of TV district,Trebišov,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Zemplín.Nová Ves,Úpor,závory",Nižná Hutka,54 min,35 km,TRUE,Zemplínska Nová Ves,Nižná Hutka,NULL,NULL,35,54,NULL,over 45 under 60 min,NULL,SK HOBO CORE,Rest of TV district,Trebišov,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,"Zemplín.Nová Ves,Úpor,závory 2","Nižný Žipov,,kostol 2",10 min,3 km,TRUE,Zemplínska Nová Ves,Nižný Žipov,NULL,NULL,3,10,NULL,under 15 min,NULL,SK HOBO CORE,Rest of TV district,Trebišov,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,"Zemplín.Nová Ves,Úpor,závory 1","Novosad,,nákup.stred. 1",22 min,14 km,TRUE,Zemplínska Nová Ves,Novosad,NULL,NULL,14,22,NULL,over 15 under 30 min,NULL,SK HOBO CORE,Rest of TV district,Trebišov,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Zemplín.Nová Ves,Úpor,závory 2","Plechotice,,Centrum 2",23 min,9 km,TRUE,Zemplínska Nová Ves,Plechotice,NULL,NULL,9,23,NULL,over 15 under 30 min,NULL,SK HOBO CORE,Rest of TV district,Trebišov,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,"Zemplín.Nová Ves,Úpor,závory","Sirník,,Stredisko obce",24 min,18 km,TRUE,Zemplínska Nová Ves,Sirník,NULL,NULL,18,24,NULL,over 15 under 30 min,NULL,SK HOBO CORE,Rest of TV district,Trebišov,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Zemplín.Nová Ves,Úpor,závory 2","Slanec,,centrum 1",32 min,21 km,TRUE,Zemplínska Nová Ves,Slanec,NULL,NULL,21,32,NULL,over 30 under 45 min,NULL,SK HOBO CORE,Rest of TV district,Trebišov,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,"Zemplín.Nová Ves,Úpor,závory 2",Slanské N.Mesto 1,26 min,18 km,TRUE,Zemplínska Nová Ves,Slanské Nové Mesto,NULL,NULL,18,26,NULL,over 15 under 30 min,NULL,SK HOBO CORE,Rest of TV district,Trebišov,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,"Zemplín.Nová Ves,Úpor,závory 2","Stanča,,Hrunok 2",2 min,1 km,TRUE,Zemplínska Nová Ves,Stanča,NULL,NULL,1,2,NULL,under 15 min,NULL,SK HOBO CORE,Rest of TV district,Trebišov,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,"Zemplín.Nová Ves,Úpor,závory 2","Trebišov,,AS",39 min,18 km,TRUE,Zemplínska Nová Ves,Trebišov,NULL,NULL,18,39,NULL,over 30 under 45 min,NULL,SK HOBO CORE,Rest of TV district,Trebišov,FALSE,FALSE,#0000FF,SK HOBO CORE,TV,TV,Trebišov,False
0,"Zemplín.Nová Ves,Úpor,závory 1","Veľaty,,cintorín 1",7 min,7 km,TRUE,Zemplínska Nová Ves,Veľaty,NULL,NULL,7,7,NULL,under 15 min,NULL,SK HOBO CORE,Rest of TV district,Trebišov,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Zemplín.Nová Ves,Úpor,závory 2","Zemplín.Teplica,,ZŠ 1",20 min,13 km,TRUE,Zemplínska Nová Ves,Zemplínska Teplica,NULL,NULL,13,20,NULL,over 15 under 30 min,NULL,SK HOBO CORE,Rest of TV district,Trebišov,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,"Zemplín.Nová Ves,Úpor,závory 1","Zemplín.Jastrabie,,č.d.186 1",26 min,18 km,TRUE,Zemplínska Nová Ves,Zemplínske Jastrabie,NULL,NULL,18,26,NULL,over 15 under 30 min,NULL,SK HOBO CORE,Rest of TV district,Trebišov,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Zemplín.Nová Ves,Úpor,závory 2","Zemplín.Branč,,rázc.Komárov 2",6 min,4 km,TRUE,Zemplínska Nová Ves,Zemplínsky Branč,NULL,NULL,4,6,NULL,under 15 min,NULL,SK HOBO CORE,Rest of TV district,Trebišov,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,"Zemplín.Teplica,,ZŠ","Bohdanovce,,rázc.Niž.Čaj",27 min,16 km,TRUE,Zemplínska Teplica,Bohdanovce,NULL,NULL,16,27,NULL,over 15 under 30 min,NULL,SK HOBO CORE,Rest of TV district,Trebišov,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,"Zemplín.Teplica,,ZŠ 2","Brehov,,kult.dom",41 min,36 km,TRUE,Zemplínska Teplica,Brehov,NULL,NULL,36,41,NULL,over 30 under 45 min,NULL,SK HOBO CORE,Rest of TV district,Trebišov,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Zemplín.Teplica,,ZŠ 2","Cejkov,,Jednota",59 min,35 km,TRUE,Zemplínska Teplica,Cejkov,NULL,NULL,35,59,NULL,over 45 under 60 min,NULL,SK HOBO CORE,Rest of TV district,Trebišov,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Zemplín.Teplica,,ZŠ","Čeľovce,,č.d.117 4",9 min,7 km,TRUE,Zemplínska Teplica,Čeľovce,NULL,NULL,7,9,NULL,under 15 min,NULL,SK HOBO CORE,Rest of TV district,Trebišov,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,"Zemplín.Teplica,,ZŠ","Egreš,,pri parku",7 min,5 km,TRUE,Zemplínska Teplica,Egreš,NULL,NULL,5,7,NULL,under 15 min,NULL,SK HOBO CORE,Rest of TV district,Trebišov,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,"Zemplín.Teplica,,ZŠ","Hraň,,č.d.146",39 min,28 km,TRUE,Zemplínska Teplica,Hraň,NULL,NULL,28,39,NULL,over 30 under 45 min,NULL,SK HOBO CORE,Rest of TV district,Trebišov,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Zemplín.Teplica,,ZŠ 2","Hrčeľ,,č.d.202 1",34 min,23 km,TRUE,Zemplínska Teplica,Hrčeľ,NULL,NULL,23,34,NULL,over 30 under 45 min,NULL,SK HOBO CORE,Rest of TV district,Trebišov,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Zemplín.Teplica,,ZŠ","Košice,,Važecká",37 min,27 km,TRUE,Zemplínska Teplica,Košice,NULL,NULL,27,37,NULL,over 30 under 45 min,NULL,SK HOBO CORE,Rest of TV district,Trebišov,FALSE,FALSE,#0000FF,SK HOBO CORE,KE,KE,NULL,NULL
0,"Zemplín.Teplica,,ZŠ 2",Kysta 1,39 min,25 km,TRUE,Zemplínska Teplica,Kysta,NULL,NULL,25,39,NULL,over 30 under 45 min,NULL,SK HOBO CORE,Rest of TV district,Trebišov,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Zemplín.Teplica,,ZŠ",Nižná Hutka,33 min,22 km,TRUE,Zemplínska Teplica,Nižná Hutka,NULL,NULL,22,33,NULL,over 30 under 45 min,NULL,SK HOBO CORE,Rest of TV district,Trebišov,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,"Zemplín.Teplica,,ZŠ 2","Nižný Žipov,,kostol 1",18 min,10 km,TRUE,Zemplínska Teplica,Nižný Žipov,NULL,NULL,10,18,NULL,over 15 under 30 min,NULL,SK HOBO CORE,Rest of TV district,Trebišov,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,"Zemplín.Teplica,,ZŠ 2","Novosad,,nákup.stred. 1",47 min,27 km,TRUE,Zemplínska Teplica,Novosad,NULL,NULL,27,47,NULL,over 45 under 60 min,NULL,SK HOBO CORE,Rest of TV district,Trebišov,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Zemplín.Teplica,,ZŠ","Plechotice,,Centrum 2",14 min,10 km,TRUE,Zemplínska Teplica,Plechotice,NULL,NULL,10,14,NULL,under 15 min,NULL,SK HOBO CORE,Rest of TV district,Trebišov,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,"Zemplín.Teplica,,ZŠ","Sirník,,Stredisko obce",45 min,31 km,TRUE,Zemplínska Teplica,Sirník,NULL,NULL,31,45,NULL,over 30 under 45 min,NULL,SK HOBO CORE,Rest of TV district,Trebišov,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Zemplín.Teplica,,ZŠ","Slanec,,centrum",15 min,8 km,TRUE,Zemplínska Teplica,Slanec,NULL,NULL,8,15,NULL,under 15 min,NULL,SK HOBO CORE,Rest of TV district,Trebišov,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,"Zemplín.Teplica,,ZŠ",Slanské N.Mesto,9 min,5 km,TRUE,Zemplínska Teplica,Slanské Nové Mesto,NULL,NULL,5,9,NULL,under 15 min,NULL,SK HOBO CORE,Rest of TV district,Trebišov,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,"Zemplín.Teplica,,ZŠ 2","Stanča,,Hrunok 1",23 min,12 km,TRUE,Zemplínska Teplica,Stanča,NULL,NULL,12,23,NULL,over 15 under 30 min,NULL,SK HOBO CORE,Rest of TV district,Trebišov,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,"Zemplín.Teplica,,ŠPP","Trebišov,,AS",36 min,23 km,TRUE,Zemplínska Teplica,Trebišov,NULL,NULL,23,36,NULL,over 30 under 45 min,NULL,SK HOBO CORE,Rest of TV district,Trebišov,FALSE,FALSE,#0000FF,SK HOBO CORE,TV,TV,Trebišov,False
0,"Zemplín.Teplica,,ZŠ 2","Veľaty,,cintorín 1",32 min,20 km,TRUE,Zemplínska Teplica,Veľaty,NULL,NULL,20,32,NULL,over 30 under 45 min,NULL,SK HOBO CORE,Rest of TV district,Trebišov,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Zemplín.Teplica,,ZŠ 2","Zemplín.Nová Ves,Úpor,závory 1",25 min,13 km,TRUE,Zemplínska Teplica,Zemplínska Nová Ves,NULL,NULL,13,25,NULL,over 15 under 30 min,NULL,SK HOBO CORE,Rest of TV district,Trebišov,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,"Zemplín.Teplica,,ZŠ 2","Zemplín.Jastrabie,,č.d.186 1",51 min,31 km,TRUE,Zemplínska Teplica,Zemplínske Jastrabie,NULL,NULL,31,51,NULL,over 45 under 60 min,NULL,SK HOBO CORE,Rest of TV district,Trebišov,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Zemplín.Teplica,,ZŠ 2","Zemplín.Branč,,rázc.Komárov 1",30 min,17 km,TRUE,Zemplínska Teplica,Zemplínsky Branč,NULL,NULL,17,30,NULL,over 15 under 30 min,NULL,SK HOBO CORE,Rest of TV district,Trebišov,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,"Zemplín.Hradište,,rázc.","Bara,Malá Bara",40 min,27 km,TRUE,Zemplínske Hradište,Bara,NULL,NULL,27,40,NULL,over 30 under 45 min,NULL,SK HOBO CORE,Rest of TV district,Trebišov,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,TVC,Trebišov,True
