size_cat,ownership_type_id,organization_size_id,sk_nace_category_id,legal_form_id,municipality_id,district_id,region_id,id,cin,tin,corporate_body_name,city,street,postal_code,last_updated_on,established_on,consolidated,data_source,created_at,updated_at,deleted,terminated_on,sid,region_name,region_en,district_name,district_en,municipality,mun_en,legal_form,lf_en,sk_nace_category,nace_en,organization_size,os_en,ownership_type,ow_en,min_emp,max_emp,sector,nace_g_name,nace_g_code,nace_cl_code,nace_cl_name,nace_root_code,nace_root_name,tvc_network,zemp_geopark,se,nw
micro,2,2,11070,112,598186,802,8,1830980,52219739,2120958367,dolce affare s.r.o.,Košice - mestská časť Staré Mesto,Zimná 20,4001,16/10/2020,12/03/2019,FALSE,SUSR,05/04/2019 02:14,17/10/2020 02:01,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice I,Košice I,Košice-Staré Mesto,Košice-Staré Mesto,Spol. s r. o.,Limited liability comp.,Výroba nealkohol.náp.,Manuf.of soft drinks,1 zamestnanec,1 employees,Súkromné tuzemské,Private inland,1,1,Košice,Manufacture of beverages,C11.0,C11,Manufacture of beverages,C,Manufacturing,NULL,NULL,NULL,NULL
micro,8,0,11020,121,528099,811,8,1924321,53144449,NULL,TWinery a. s.,Trebišov,Cukrovarská 32/2,7501,10/08/2020,21/07/2020,FALSE,SUSR,11/08/2020 02:35,11/08/2020 02:35,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Akc. spol.,Joint stock company,Výroba hroznového vína,Manuf.of wine from grape,nezistený,unknown,Medzinárodné - súkromné,International-private,0,0,Trebišov,Manufacture of beverages,C11.0,C11,Manufacture of beverages,C,Manufacturing,NULL,NULL,NULL,NULL
micro,2,0,11070,112,598186,802,8,1926262,53198701,NULL,VKC Trade s.r.o.,Košice - mestská časť Staré Mesto,Námestie L.Novomeského 1,4001,09/09/2020,07/08/2020,FALSE,SUSR,10/09/2020 02:19,10/09/2020 02:19,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice I,Košice I,Košice-Staré Mesto,Košice-Staré Mesto,Spol. s r. o.,Limited liability comp.,Výroba nealkohol.náp.,Manuf.of soft drinks,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,Košice,Manufacture of beverages,C11.0,C11,Manufacture of beverages,C,Manufacturing,NULL,NULL,NULL,NULL
micro,2,2,11070,112,528099,811,8,1198994,46189548,2023572804,SAL spol. s r.o.,Trebišov,Cukrovarská 3045/2,7501,06/09/2017,28/07/2012,FALSE,SUSR,17/05/2016 23:26,07/09/2017 02:28,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Spol. s r. o.,Limited liability comp.,Výroba nealkohol.náp.,Manuf.of soft drinks,1 zamestnanec,1 employees,Súkromné tuzemské,Private inland,1,1,Trebišov,Manufacture of beverages,C11.0,C11,Manufacture of beverages,C,Manufacturing,NULL,NULL,NULL,NULL
micro,2,0,11070,112,598186,802,8,1928100,53225791,NULL,"HAMIN Group, s. r. o.",Košice - mestská časť Staré Mesto,Vojenská 1334/7,4001,09/09/2020,22/08/2020,FALSE,SUSR,10/09/2020 02:21,10/09/2020 02:21,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice I,Košice I,Košice-Staré Mesto,Košice-Staré Mesto,Spol. s r. o.,Limited liability comp.,Výroba nealkohol.náp.,Manuf.of soft drinks,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,Košice,Manufacture of beverages,C11.0,C11,Manufacture of beverages,C,Manufacturing,NULL,NULL,NULL,NULL
micro,2,4,11070,112,598186,802,8,1041599,45931283,2023138777,"ZDRAVÉ ŠŤAVY, s.r.o.",Košice - mestská časť Staré Mesto,Komenského 36,4001,04/04/2019,17/11/2010,FALSE,SUSR,17/05/2016 21:03,05/04/2019 02:07,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice I,Košice I,Košice-Staré Mesto,Košice-Staré Mesto,Spol. s r. o.,Limited liability comp.,Výroba nealkohol.náp.,Manuf.of soft drinks,3-4 zamestnanci,3-4 employees,Súkromné tuzemské,Private inland,3,4,Košice,Manufacture of beverages,C11.0,C11,Manufacture of beverages,C,Manufacturing,NULL,NULL,NULL,NULL
micro,2,3,11020,112,598186,802,8,1207447,46721126,2023531972,RecBag s.r.o.,Košice - mestská časť Staré Mesto,Štítová 1,4001,05/12/2018,15/06/2012,FALSE,SUSR,17/05/2016 21:06,06/12/2018 02:01,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice I,Košice I,Košice-Staré Mesto,Košice-Staré Mesto,Spol. s r. o.,Limited liability comp.,Výroba hroznového vína,Manuf.of wine from grape,2 zamestnanci,2 employees,Súkromné tuzemské,Private inland,2,2,Košice,Manufacture of beverages,C11.0,C11,Manufacture of beverages,C,Manufacturing,NULL,NULL,NULL,NULL
micro,2,0,11070,101,598186,802,8,1653093,50500899,1026666476,Ing. Valéria Marko,Košice - mestská časť Staré Mesto,Svätoplukova 1567/13,4001,08/01/2021,02/09/2016,FALSE,SUSR,12/10/2016 02:02,09/01/2021 07:05,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice I,Košice I,Košice-Staré Mesto,Košice-Staré Mesto,Živnostník,Entrepreneur,Výroba nealkohol.náp.,Manuf.of soft drinks,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,Košice,Manufacture of beverages,C11.0,C11,Manufacture of beverages,C,Manufacturing,NULL,NULL,NULL,NULL
micro,7,5,11070,112,598186,802,8,1697494,50909509,2120515001,Hookah Space s.r.o.,Košice - mestská časť Staré Mesto,Mlynská 27,4001,07/12/2020,20/05/2017,FALSE,SUSR,30/06/2017 02:15,08/12/2020 02:30,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice I,Košice I,Košice-Staré Mesto,Košice-Staré Mesto,Spol. s r. o.,Limited liability comp.,Výroba nealkohol.náp.,Manuf.of soft drinks,5-9 zamestnancov,5-9 employees,Zahraničné,Foreign,5,9,Košice,Manufacture of beverages,C11.0,C11,Manufacture of beverages,C,Manufacturing,NULL,NULL,NULL,NULL
micro,2,1,11070,101,599883,803,8,502953,43471064,1034824593,Richard Grígeľ - BUBLEX-GRIM,Košice - mestská časť Sídlisko KVP,Cottbuská 20,4023,31/07/2017,01/02/2007,FALSE,SUSR,17/05/2016 20:57,01/08/2017 10:27,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice II,Košice II,Košice-Sídlisko KVP,Košice-Sídlisko KVP,Živnostník,Entrepreneur,Výroba nealkohol.náp.,Manuf.of soft drinks,0 zamestnancov,0 employees,Súkromné tuzemské,Private inland,1,1,Košice,Manufacture of beverages,C11.0,C11,Manufacture of beverages,C,Manufacturing,NULL,NULL,NULL,NULL
micro,8,0,11070,112,599824,805,8,365877,35736216,2021373090,Kláštorná s.r.o.,Košice - mestská časť Juh,Jantárová 30,4001,05/02/2019,23/12/1997,FALSE,SUSR,17/05/2016 20:55,06/02/2019 02:17,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Juh,Košice-Juh,Spol. s r. o.,Limited liability comp.,Výroba nealkohol.náp.,Manuf.of soft drinks,nezistený,unknown,Medzinárodné - súkromné,International-private,0,0,Košice,Manufacture of beverages,C11.0,C11,Manufacture of beverages,C,Manufacturing,NULL,NULL,NULL,NULL
micro,2,0,11070,112,599883,803,8,1905436,52966038,NULL,RDKservis s.r.o.,Košice - mestská časť Sídlisko KVP,Hemerkova 1320/12,4023,07/04/2020,27/02/2020,FALSE,SUSR,12/05/2020 20:49,12/05/2020 20:49,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice II,Košice II,Košice-Sídlisko KVP,Košice-Sídlisko KVP,Spol. s r. o.,Limited liability comp.,Výroba nealkohol.náp.,Manuf.of soft drinks,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,Košice,Manufacture of beverages,C11.0,C11,Manufacture of beverages,C,Manufacturing,NULL,NULL,NULL,NULL
micro,2,0,11050,112,599824,805,8,1925897,53214064,NULL,Padre Brewing Company s. r. o.,Košice - mestská časť Juh,Južná trieda 36,4001,09/09/2020,22/08/2020,FALSE,SUSR,10/09/2020 02:18,10/09/2020 02:18,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Juh,Košice-Juh,Spol. s r. o.,Limited liability comp.,Výroba piva,Manufacture of beer,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,Košice,Manufacture of beverages,C11.0,C11,Manufacture of beverages,C,Manufacturing,NULL,NULL,NULL,NULL
micro,2,0,11070,112,599824,805,8,1734868,51228360,2120637002,VALEA s.r.o.,Košice - mestská časť Juh,Nerudova 1620/6,4001,22/06/2018,24/11/2017,FALSE,SUSR,07/12/2017 02:11,22/06/2018 02:00,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Juh,Košice-Juh,Spol. s r. o.,Limited liability comp.,Výroba nealkohol.náp.,Manuf.of soft drinks,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,Košice,Manufacture of beverages,C11.0,C11,Manufacture of beverages,C,Manufacturing,NULL,NULL,NULL,NULL
micro,7,0,11070,112,599824,805,8,1591484,48136905,NULL,LARS s.r.o.,Košice - mestská časť Juh,Alejová 5,4011,31/07/2017,29/04/2015,FALSE,SUSR,17/05/2016 23:45,01/08/2017 18:28,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Juh,Košice-Juh,Spol. s r. o.,Limited liability comp.,Výroba nealkohol.náp.,Manuf.of soft drinks,nezistený,unknown,Zahraničné,Foreign,0,0,Košice,Manufacture of beverages,C11.0,C11,Manufacture of beverages,C,Manufacturing,NULL,NULL,NULL,NULL
micro,2,0,11010,121,599824,805,8,150841,31679820,2020519347,FRAGOPOLIS akciová spoločnosť Prešov,Košice - mestská časť Juh,Gemerská 3,4011,31/07/2017,25/10/1993,FALSE,SUSR,17/05/2016 20:50,01/08/2017 03:59,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Juh,Košice-Juh,Akc. spol.,Joint stock company,Destilovanie alkoholu,Distilling of spirits,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,Košice,Manufacture of beverages,C11.0,C11,Manufacture of beverages,C,Manufacturing,NULL,NULL,NULL,NULL
micro,2,0,11070,112,599824,805,8,1918289,53081226,NULL,Cassa Services s.r.o.,Košice - mestská časť Juh,Južná trieda 4B,4001,03/07/2020,04/06/2020,FALSE,SUSR,04/07/2020 06:43,04/07/2020 06:43,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Juh,Košice-Juh,Spol. s r. o.,Limited liability comp.,Výroba nealkohol.náp.,Manuf.of soft drinks,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,Košice,Manufacture of beverages,C11.0,C11,Manufacture of beverages,C,Manufacturing,NULL,NULL,NULL,NULL
micro,2,0,11070,112,599824,805,8,1914593,53095219,NULL,Szmolniczky spol. s r. o.,Košice - mestská časť Juh,Werferova 6,4001,03/07/2020,19/06/2020,FALSE,SUSR,04/07/2020 06:34,04/07/2020 06:34,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Juh,Košice-Juh,Spol. s r. o.,Limited liability comp.,Výroba nealkohol.náp.,Manuf.of soft drinks,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,Košice,Manufacture of beverages,C11.0,C11,Manufacture of beverages,C,Manufacturing,NULL,NULL,NULL,NULL
micro,7,0,11070,422,599824,805,8,1718045,50607227,3120179755,Volodymyr Sadykov - Wheelys Café,Košice - mestská časť Juh,Južná trieda 4B,4001,19/06/2019,01/08/2017,FALSE,SUSR,07/09/2017 02:50,19/06/2019 02:00,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Juh,Košice-Juh,"Zahranič.osoba,fyzická",Foreign physical person,Výroba nealkohol.náp.,Manuf.of soft drinks,nezistený,unknown,Zahraničné,Foreign,1,1,Košice,Manufacture of beverages,C11.0,C11,Manufacture of beverages,C,Manufacturing,NULL,NULL,NULL,NULL
micro,7,0,11070,112,599824,805,8,1506771,47123834,2023766107,Karpat ECO s.r.o.,Košice - mestská časť Juh,Mlynárska 19/1530,4001,31/07/2017,18/04/2013,FALSE,SUSR,17/05/2016 21:08,01/08/2017 17:28,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Juh,Košice-Juh,Spol. s r. o.,Limited liability comp.,Výroba nealkohol.náp.,Manuf.of soft drinks,nezistený,unknown,Zahraničné,Foreign,0,0,Košice,Manufacture of beverages,C11.0,C11,Manufacture of beverages,C,Manufacturing,NULL,NULL,NULL,NULL
micro,2,0,11020,121,599824,805,8,173706,31685820,2021222390,"VÍNO, a.s., Košice v likvidácii",Košice - mestská časť Juh,Werferova 1,4001,31/07/2017,24/02/1994,FALSE,SUSR,17/05/2016 20:51,01/08/2017 06:15,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Juh,Košice-Juh,Akc. spol.,Joint stock company,Výroba hroznového vína,Manuf.of wine from grape,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,Košice,Manufacture of beverages,C11.0,C11,Manufacture of beverages,C,Manufacturing,NULL,NULL,NULL,NULL
micro,2,0,11040,112,598224,803,8,146586,31690408,2020779926,"Frucona Drinks, spol. s r.o., Košice v likvidácii",Košice - mestská časť Západ,Toryská 4,4011,22/10/2019,30/05/1994,FALSE,SUSR,17/05/2016 20:49,28/10/2019 16:46,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice II,Košice II,Košice-Západ,Košice-Západ,Spol. s r. o.,Limited liability comp.,Výroba i.kvas.nápojov,Man.of oth.non-dist.bev.,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,Košice,Manufacture of beverages,C11.0,C11,Manufacture of beverages,C,Manufacturing,NULL,NULL,NULL,NULL
micro,2,0,11020,112,599824,805,8,1861856,52538257,NULL,Víno Cassovia s.r.o.,Košice - mestská časť Juh,Mudroňova 29,4001,04/11/2020,23/07/2019,FALSE,SUSR,05/09/2019 02:08,04/11/2020 02:00,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Juh,Košice-Juh,Spol. s r. o.,Limited liability comp.,Výroba hroznového vína,Manuf.of wine from grape,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,Košice,Manufacture of beverages,C11.0,C11,Manufacture of beverages,C,Manufacturing,NULL,NULL,NULL,NULL
micro,7,0,11070,112,599824,805,8,1881362,52708721,NULL,Nyírség Spirit-SK s.r.o.,Košice - mestská časť Juh,Rázusova 3764/49,4001,03/12/2019,16/11/2019,FALSE,SUSR,04/12/2019 02:11,04/12/2019 02:11,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Juh,Košice-Juh,Spol. s r. o.,Limited liability comp.,Výroba nealkohol.náp.,Manuf.of soft drinks,nezistený,unknown,Zahraničné,Foreign,0,0,Košice,Manufacture of beverages,C11.0,C11,Manufacture of beverages,C,Manufacturing,NULL,NULL,NULL,NULL
micro,2,0,11070,112,599824,805,8,1826988,51850656,2120965737,"METAL TECH, s.r.o.",Košice - mestská časť Juh,Rázusova 49,4001,14/01/2021,02/03/2019,FALSE,SUSR,05/04/2019 02:13,15/01/2021 02:00,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Juh,Košice-Juh,Spol. s r. o.,Limited liability comp.,Výroba nealkohol.náp.,Manuf.of soft drinks,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,Košice,Manufacture of beverages,C11.0,C11,Manufacture of beverages,C,Manufacturing,NULL,NULL,NULL,NULL
micro,2,0,11070,101,599824,805,8,1782795,51842157,1040321579,Roland Buda grape & HOP,Košice - mestská časť Juh,Južná trieda 1563/30,4001,25/06/2020,09/07/2018,FALSE,SUSR,07/08/2018 02:03,25/06/2020 02:00,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Juh,Košice-Juh,Živnostník,Entrepreneur,Výroba nealkohol.náp.,Manuf.of soft drinks,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,Košice,Manufacture of beverages,C11.0,C11,Manufacture of beverages,C,Manufacturing,NULL,NULL,NULL,NULL
micro,2,3,11070,112,599824,805,8,1476775,47160179,2023767933,"Mijamix, s.r.o.",Košice - mestská časť Juh,Ostravská 8,4111,22/10/2019,14/05/2013,FALSE,SUSR,17/05/2016 23:33,29/10/2019 02:58,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Juh,Košice-Juh,Spol. s r. o.,Limited liability comp.,Výroba nealkohol.náp.,Manuf.of soft drinks,2 zamestnanci,2 employees,Súkromné tuzemské,Private inland,2,2,Košice,Manufacture of beverages,C11.0,C11,Manufacture of beverages,C,Manufacturing,NULL,NULL,NULL,NULL
micro,2,0,11070,112,599824,805,8,1723791,51095971,2120591264,WOT s.r.o.,Košice - mestská časť Juh,Južná trieda 48,4001,07/12/2020,12/09/2017,FALSE,SUSR,07/10/2017 03:20,08/12/2020 02:31,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Juh,Košice-Juh,Spol. s r. o.,Limited liability comp.,Výroba nealkohol.náp.,Manuf.of soft drinks,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,Košice,Manufacture of beverages,C11.0,C11,Manufacture of beverages,C,Manufacturing,NULL,NULL,NULL,NULL
micro,2,0,11070,112,599824,805,8,1752750,51328003,2120675029,STROTEN s.r.o.,Košice - mestská časť Juh,Palackého 1045/7,4001,16/03/2019,31/01/2018,FALSE,SUSR,17/03/2018 10:40,17/03/2019 02:00,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice IV,Košice IV,Košice-Juh,Košice-Juh,Spol. s r. o.,Limited liability comp.,Výroba nealkohol.náp.,Manuf.of soft drinks,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,Košice,Manufacture of beverages,C11.0,C11,Manufacture of beverages,C,Manufacturing,NULL,NULL,NULL,NULL
micro,2,2,11010,112,598216,803,8,1123170,46040064,2023199409,"PÁLENICA HUDÁK MYSLAVA, s.r.o.",Košice - mestská časť Myslava,Na Kope 32,4016,03/07/2018,15/02/2011,FALSE,SUSR,17/05/2016 21:05,04/07/2018 02:12,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice II,Košice II,Košice-Myslava,Košice-Myslava,Spol. s r. o.,Limited liability comp.,Destilovanie alkoholu,Distilling of spirits,1 zamestnanec,1 employees,Súkromné tuzemské,Private inland,1,1,Košice,Manufacture of beverages,C11.0,C11,Manufacture of beverages,C,Manufacturing,NULL,NULL,NULL,NULL
micro,2,0,11070,112,598216,803,8,340993,43905706,2022519422,Grangegang s.r.o.,Košice - mestská časť Myslava,Myslavská 18,4016,06/08/2018,16/01/2008,FALSE,SUSR,17/05/2016 22:22,07/08/2018 02:00,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice II,Košice II,Košice-Myslava,Košice-Myslava,Spol. s r. o.,Limited liability comp.,Výroba nealkohol.náp.,Manuf.of soft drinks,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,Košice,Manufacture of beverages,C11.0,C11,Manufacture of beverages,C,Manufacturing,NULL,NULL,NULL,NULL
micro,2,0,11070,112,598216,803,8,1939636,53310047,NULL,"MITEOL, s.r.o.",Košice - mestská časť Myslava,Myslava 1135,4016,04/11/2020,08/10/2020,FALSE,SUSR,05/11/2020 02:22,05/11/2020 02:22,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice II,Košice II,Košice-Myslava,Košice-Myslava,Spol. s r. o.,Limited liability comp.,Výroba nealkohol.náp.,Manuf.of soft drinks,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,Košice,Manufacture of beverages,C11.0,C11,Manufacture of beverages,C,Manufacturing,NULL,NULL,NULL,NULL
micro,2,4,11070,112,598216,803,8,1857723,52414477,2121015072,GRANGE COMPANY s.r.o.,Košice - mestská časť Myslava,Myslavská 18,4016,30/10/2020,25/05/2019,FALSE,SUSR,06/08/2019 02:40,31/10/2020 06:47,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice II,Košice II,Košice-Myslava,Košice-Myslava,Spol. s r. o.,Limited liability comp.,Výroba nealkohol.náp.,Manuf.of soft drinks,3-4 zamestnanci,3-4 employees,Súkromné tuzemské,Private inland,3,4,Košice,Manufacture of beverages,C11.0,C11,Manufacture of beverages,C,Manufacturing,NULL,NULL,NULL,NULL
micro,2,0,11070,112,598216,803,8,1907168,53025997,NULL,Estallar s. r. o.,Košice - mestská časť Myslava,Pod Horou 476/51,4016,11/05/2020,02/04/2020,FALSE,SUSR,12/05/2020 20:18,12/05/2020 20:18,FALSE,NULL,NULL,Košický kraj,Region of Košice,Košice II,Košice II,Košice-Myslava,Košice-Myslava,Spol. s r. o.,Limited liability comp.,Výroba nealkohol.náp.,Manuf.of soft drinks,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,Košice,Manufacture of beverages,C11.0,C11,Manufacture of beverages,C,Manufacturing,NULL,NULL,NULL,NULL
micro,2,2,11020,112,528099,811,8,390289,36189588,2020030419,"TOKAJ vín, spol. s r.o.",Trebišov,M.R. Štefánika 1515/N4,7501,30/10/2020,15/03/1999,FALSE,SUSR,17/05/2016 22:26,31/10/2020 03:14,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Spol. s r. o.,Limited liability comp.,Výroba hroznového vína,Manuf.of wine from grape,1 zamestnanec,1 employees,Súkromné tuzemské,Private inland,1,1,Trebišov,Manufacture of beverages,C11.0,C11,Manufacture of beverages,C,Manufacturing,NULL,NULL,NULL,NULL
micro,2,3,11070,112,528099,811,8,1764727,51481618,2120732317,LEJ s.r.o.,Trebišov,Jána Husa 1038/28,7501,03/07/2020,06/04/2018,FALSE,SUSR,10/05/2018 02:43,04/07/2020 06:15,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Spol. s r. o.,Limited liability comp.,Výroba nealkohol.náp.,Manuf.of soft drinks,2 zamestnanci,2 employees,Súkromné tuzemské,Private inland,2,2,Trebišov,Manufacture of beverages,C11.0,C11,Manufacture of beverages,C,Manufacturing,NULL,NULL,NULL,NULL
