nace_root_code,nace_root_name,municipality_id,district_id,region_id,municipality,district_name,region_name,tvc_network,zemp_geopark,se,nw,n,min_emp,max_emp
R,"Arts, entertainment and recreation",528218,811,8,Brezina,Trebišov,Košický kraj,False,True,True,NULL,1,0,0
R,"Arts, entertainment and recreation",528234,811,8,Cejkov,Trebišov,Košický kraj,False,True,True,NULL,2,0,0
R,"Arts, entertainment and recreation",528242,811,8,Čeľovce,Trebišov,Košický kraj,False,False,True,NULL,1,0,0
R,"Arts, entertainment and recreation",528251,811,8,Čerhov,Trebišov,Košický kraj,True,True,True,NULL,1,0,0
R,"Arts, entertainment and recreation",528269,811,8,Černochov,Trebišov,Košický kraj,True,True,True,NULL,1,0,0
R,"Arts, entertainment and recreation",528366,811,8,Hraň,Trebišov,Košický kraj,False,True,True,NULL,4,0,0
R,"Arts, entertainment and recreation",528374,811,8,Hrčeľ,Trebišov,Košický kraj,False,True,True,NULL,2,0,0
R,"Arts, entertainment and recreation",528412,811,8,Kašov,Trebišov,Košický kraj,False,True,True,NULL,1,0,0
R,"Arts, entertainment and recreation",528421,811,8,Kazimír,Trebišov,Košický kraj,False,True,True,NULL,1,1,1
R,"Arts, entertainment and recreation",528471,811,8,Kuzmice,Trebišov,Košický kraj,False,False,True,NULL,5,1,1
R,"Arts, entertainment and recreation",528480,811,8,Kysta,Trebišov,Košický kraj,False,True,True,NULL,3,0,0
R,"Arts, entertainment and recreation",528501,811,8,Lastovce,Trebišov,Košický kraj,False,False,True,NULL,1,0,0
R,"Arts, entertainment and recreation",513792,811,8,Malá Tŕňa,Trebišov,Košický kraj,True,True,True,NULL,2,0,0
R,"Arts, entertainment and recreation",528561,811,8,Malý Kamenec,Trebišov,Košický kraj,False,True,True,NULL,1,0,0
R,"Arts, entertainment and recreation",528587,811,8,Michaľany,Trebišov,Košický kraj,False,True,True,NULL,5,2,2
R,"Arts, entertainment and recreation",528609,811,8,Nižný Žipov,Trebišov,Košický kraj,False,False,True,NULL,3,0,0
R,"Arts, entertainment and recreation",528617,811,8,Novosad,Trebišov,Košický kraj,False,True,True,NULL,2,0,0
R,"Arts, entertainment and recreation",528641,811,8,Plechotice,Trebišov,Košický kraj,False,False,True,NULL,2,0,0
R,"Arts, entertainment and recreation",528706,811,8,Rad,Trebišov,Košický kraj,False,False,True,NULL,1,0,0
R,"Arts, entertainment and recreation",543748,811,8,Slivník,Trebišov,Košický kraj,False,False,True,NULL,2,0,0
R,"Arts, entertainment and recreation",543756,811,8,Slovenské Nové Mesto,Trebišov,Košický kraj,True,True,True,NULL,1,0,0
R,"Arts, entertainment and recreation",543772,811,8,Somotor,Trebišov,Košický kraj,False,True,True,NULL,3,0,0
R,"Arts, entertainment and recreation",543802,811,8,Streda nad Bodrogom,Trebišov,Košický kraj,False,True,True,NULL,2,0,0
R,"Arts, entertainment and recreation",528153,811,8,Svätá Mária,Trebišov,Košický kraj,False,False,True,NULL,2,1,1
R,"Arts, entertainment and recreation",528099,811,8,Trebišov,Trebišov,Košický kraj,NULL,NULL,NULL,NULL,76,62,101
R,"Arts, entertainment and recreation",543845,811,8,Veľaty,Trebišov,Košický kraj,False,True,True,NULL,1,0,0
R,"Arts, entertainment and recreation",543918,811,8,Veľký Kamenec,Trebišov,Košický kraj,False,True,True,NULL,1,0,0
R,"Arts, entertainment and recreation",544001,811,8,Zemplínska Nová Ves,Trebišov,Košický kraj,False,False,True,NULL,2,0,0
R,"Arts, entertainment and recreation",544019,811,8,Zemplínska Teplica,Trebišov,Košický kraj,False,False,True,NULL,2,0,0
R,"Arts, entertainment and recreation",544027,811,8,Zemplínske Hradište,Trebišov,Košický kraj,False,False,True,NULL,1,0,0
R,"Arts, entertainment and recreation",544035,811,8,Zemplínske Jastrabie,Trebišov,Košický kraj,False,True,True,NULL,2,1,1
S,Other services activities,581704,406,4,Kuzmice,Topoľčany,Nitriansky kraj,False,False,True,NULL,10,3,3
S,Other services activities,526118,608,6,Rákoš,Revúca,Banskobystrický kraj,False,False,True,NULL,3,1,1
S,Other services activities,599891,802,8,Košice-Džungľa,Košice I,Košický kraj,NULL,NULL,NULL,NULL,6,0,0
S,Other services activities,598119,802,8,Košice-Kavečany,Košice I,Košický kraj,NULL,NULL,NULL,NULL,16,4,4
S,Other services activities,598151,802,8,Košice-Sever,Košice I,Košický kraj,NULL,NULL,NULL,NULL,414,166,200
S,Other services activities,598186,802,8,Košice-Staré Mesto,Košice I,Košický kraj,NULL,NULL,NULL,NULL,860,1288,2261
S,Other services activities,598127,802,8,Košice-Ťahanovce,Košice I,Košický kraj,NULL,NULL,NULL,NULL,28,14,15
S,Other services activities,598194,803,8,Košice-Lorinčík,Košice II,Košický kraj,NULL,NULL,NULL,NULL,6,1,1
S,Other services activities,599972,803,8,Košice-Luník IX,Košice II,Košický kraj,NULL,NULL,NULL,NULL,14,9,14
S,Other services activities,598216,803,8,Košice-Myslava,Košice II,Košický kraj,NULL,NULL,NULL,NULL,41,24,29
S,Other services activities,598208,803,8,Košice-Pereš,Košice II,Košický kraj,NULL,NULL,NULL,NULL,28,21,27
S,Other services activities,599859,803,8,Košice-Poľov,Košice II,Košický kraj,NULL,NULL,NULL,NULL,9,5,6
S,Other services activities,599841,803,8,Košice-Šaca,Košice II,Košický kraj,NULL,NULL,NULL,NULL,73,11,12
S,Other services activities,599883,803,8,Košice-Sídlisko KVP,Košice II,Košický kraj,NULL,NULL,NULL,NULL,289,144,158
S,Other services activities,598224,803,8,Košice-Západ,Košice II,Košický kraj,NULL,NULL,NULL,NULL,588,285,345
S,Other services activities,599093,805,8,Košice-Barca,Košice IV,Košický kraj,NULL,NULL,NULL,NULL,72,44,49
S,Other services activities,599824,805,8,Košice-Juh,Košice IV,Košický kraj,NULL,NULL,NULL,NULL,532,326,467
S,Other services activities,599794,805,8,Košice-Krásna,Košice IV,Košický kraj,NULL,NULL,NULL,NULL,47,24,28
S,Other services activities,599816,805,8,Košice-Nad jazerom,Košice IV,Košický kraj,NULL,NULL,NULL,NULL,252,131,159
S,Other services activities,599786,805,8,Košice-Šebastovce,Košice IV,Košický kraj,NULL,NULL,NULL,NULL,6,5,6
S,Other services activities,599913,805,8,Košice-Vyšné Opátske,Košice IV,Košický kraj,NULL,NULL,NULL,NULL,37,19,28
S,Other services activities,521167,806,8,Belža,Košice - okolie,Košický kraj,False,False,True,NULL,3,0,0
S,Other services activities,521191,806,8,Blažice,Košice - okolie,Košický kraj,False,False,True,NULL,4,2,2
S,Other services activities,559831,806,8,Bočiar,Košice - okolie,Košický kraj,False,False,True,NULL,3,0,0
S,Other services activities,521205,806,8,Bohdanovce,Košice - okolie,Košický kraj,False,False,True,NULL,12,5,5
S,Other services activities,521299,806,8,Čaňa,Košice - okolie,Košický kraj,False,False,True,NULL,37,15,15
S,Other services activities,521345,806,8,Družstevná pri Hornáde,Košice - okolie,Košický kraj,False,False,NULL,True,31,14,15
S,Other services activities,521370,806,8,Geča,Košice - okolie,Košický kraj,False,False,True,NULL,16,13,13
S,Other services activities,521388,806,8,Gyňov,Košice - okolie,Košický kraj,False,False,True,NULL,8,0,0
S,Other services activities,521400,806,8,Haniska,Košice - okolie,Košický kraj,False,False,True,NULL,14,5,5
S,Other services activities,521507,806,8,Kalša,Košice - okolie,Košický kraj,False,False,True,NULL,5,2,2
S,Other services activities,559687,806,8,Kechnec,Košice - okolie,Košický kraj,False,False,True,NULL,7,1,1
S,Other services activities,521558,806,8,Kokšov-Bakša,Košice - okolie,Košický kraj,False,False,True,NULL,8,4,4
S,Other services activities,521582,806,8,Košická Polianka,Košice - okolie,Košický kraj,False,False,True,NULL,13,7,7
S,Other services activities,582514,806,8,Kostoľany nad Hornádom,Košice - okolie,Košický kraj,False,False,NULL,True,15,6,6
S,Other services activities,521639,806,8,Kysak,Košice - okolie,Košický kraj,False,False,NULL,True,13,11,12
S,Other services activities,521663,806,8,Malá Lodina,Košice - okolie,Košický kraj,False,False,NULL,True,2,0,0
S,Other services activities,580252,806,8,Milhosť,Košice - okolie,Košický kraj,False,False,True,NULL,5,2,2
S,Other services activities,518140,806,8,Nižná Hutka,Košice - okolie,Košický kraj,False,False,True,NULL,4,2,2
S,Other services activities,521736,806,8,Nižná Myšľa,Košice - okolie,Košický kraj,False,False,True,NULL,23,7,7
S,Other services activities,521744,806,8,Nižný Čaj,Košice - okolie,Košický kraj,False,False,True,NULL,2,0,0
S,Other services activities,521809,806,8,Nový Salaš,Košice - okolie,Košický kraj,False,False,True,NULL,4,0,0
S,Other services activities,521817,806,8,Obišovce,Košice - okolie,Košický kraj,False,False,NULL,True,4,1,1
S,Other services activities,521825,806,8,Olšovany,Košice - okolie,Košický kraj,False,False,True,NULL,5,3,3
S,Other services activities,521906,806,8,Rákoš,Košice - okolie,Košický kraj,False,False,True,NULL,3,0,0
S,Other services activities,521957,806,8,Ruskov,Košice - okolie,Košický kraj,False,False,True,NULL,18,4,4
S,Other services activities,521965,806,8,Sady nad Torysou,Košice - okolie,Košický kraj,False,False,True,NULL,13,13,22
S,Other services activities,521973,806,8,Seňa,Košice - okolie,Košický kraj,False,False,True,NULL,18,5,5
S,Other services activities,521981,806,8,Skároš,Košice - okolie,Košický kraj,False,False,True,NULL,9,3,3
S,Other services activities,518115,806,8,Slančík,Košice - okolie,Košický kraj,False,False,True,NULL,4,2,2
S,Other services activities,522007,806,8,Slanec,Košice - okolie,Košický kraj,False,False,True,NULL,15,7,7
S,Other services activities,522015,806,8,Slanská Huta,Košice - okolie,Košický kraj,False,False,True,NULL,5,1,1
S,Other services activities,522023,806,8,Slanské Nové Mesto,Košice - okolie,Košický kraj,False,False,True,NULL,5,1,1
S,Other services activities,522031,806,8,Sokoľ,Košice - okolie,Košický kraj,False,False,NULL,True,18,8,8
S,Other services activities,559865,806,8,Sokoľany,Košice - okolie,Košický kraj,False,False,True,NULL,4,0,0
S,Other services activities,522082,806,8,Trebejov,Košice - okolie,Košický kraj,False,False,NULL,True,3,2,2
S,Other services activities,522104,806,8,Trstené pri Hornáde,Košice - okolie,Košický kraj,False,False,True,NULL,12,2,2
S,Other services activities,522139,806,8,Valaliky,Košice - okolie,Košický kraj,False,False,True,NULL,29,17,18
S,Other services activities,522155,806,8,Veľká Lodina,Košice - okolie,Košický kraj,False,False,NULL,True,4,1,1
S,Other services activities,522171,806,8,Vyšná Hutka,Košice - okolie,Košický kraj,False,False,True,NULL,8,7,7
S,Other services activities,522198,806,8,Vyšná Myšľa,Košice - okolie,Košický kraj,False,False,True,NULL,7,2,2
S,Other services activities,522201,806,8,Vyšný Čaj,Košice - okolie,Košický kraj,False,False,True,NULL,4,1,1
S,Other services activities,522261,806,8,Ždaňa,Košice - okolie,Košický kraj,False,False,True,NULL,13,5,5
S,Other services activities,528129,811,8,Bara,Trebišov,Košický kraj,True,True,True,NULL,2,0,0
S,Other services activities,528170,811,8,Borša,Trebišov,Košický kraj,True,True,True,NULL,19,7,7
S,Other services activities,528200,811,8,Brehov,Trebišov,Košický kraj,False,True,True,NULL,7,1,1
S,Other services activities,528218,811,8,Brezina,Trebišov,Košický kraj,False,True,True,NULL,11,1,1
S,Other services activities,528226,811,8,Byšta,Trebišov,Košický kraj,False,True,True,NULL,6,1,1
S,Other services activities,528234,811,8,Cejkov,Trebišov,Košický kraj,False,True,True,NULL,9,27,51
S,Other services activities,528242,811,8,Čeľovce,Trebišov,Košický kraj,False,False,True,NULL,7,1,1
S,Other services activities,528251,811,8,Čerhov,Trebišov,Košický kraj,True,True,True,NULL,6,1,1
S,Other services activities,528269,811,8,Černochov,Trebišov,Košický kraj,True,True,True,NULL,6,0,0
S,Other services activities,528358,811,8,Egreš,Trebišov,Košický kraj,False,False,True,NULL,2,1,1
S,Other services activities,528366,811,8,Hraň,Trebišov,Košický kraj,False,True,True,NULL,10,3,3
S,Other services activities,528374,811,8,Hrčeľ,Trebišov,Košický kraj,False,True,True,NULL,2,0,0
S,Other services activities,528412,811,8,Kašov,Trebišov,Košický kraj,False,True,True,NULL,5,1,1
S,Other services activities,528421,811,8,Kazimír,Trebišov,Košický kraj,False,True,True,NULL,9,1,1
S,Other services activities,513831,811,8,Klin nad Bodrogom,Trebišov,Košický kraj,False,True,True,NULL,3,1,1
S,Other services activities,528439,811,8,Kožuchov,Trebišov,Košický kraj,False,False,True,NULL,2,0,0
S,Other services activities,528471,811,8,Kuzmice,Trebišov,Košický kraj,False,False,True,NULL,9,5,5
S,Other services activities,528480,811,8,Kysta,Trebišov,Košický kraj,False,True,True,NULL,3,1,1
S,Other services activities,528498,811,8,Ladmovce,Trebišov,Košický kraj,True,True,True,NULL,4,0,0
S,Other services activities,528501,811,8,Lastovce,Trebišov,Košický kraj,False,False,True,NULL,8,0,0
S,Other services activities,528528,811,8,Luhyňa,Trebišov,Košický kraj,False,True,True,NULL,3,0,0
S,Other services activities,513792,811,8,Malá Tŕňa,Trebišov,Košický kraj,True,True,True,NULL,10,6,10
S,Other services activities,528561,811,8,Malý Kamenec,Trebišov,Košický kraj,False,True,True,NULL,8,2,2
S,Other services activities,528587,811,8,Michaľany,Trebišov,Košický kraj,False,True,True,NULL,15,4,4
S,Other services activities,528609,811,8,Nižný Žipov,Trebišov,Košický kraj,False,False,True,NULL,10,2,2
S,Other services activities,528617,811,8,Novosad,Trebišov,Košický kraj,False,True,True,NULL,12,4,4
S,Other services activities,528641,811,8,Plechotice,Trebišov,Košický kraj,False,False,True,NULL,5,3,3
S,Other services activities,528706,811,8,Rad,Trebišov,Košický kraj,False,False,True,NULL,3,2,2
S,Other services activities,543730,811,8,Sirník,Trebišov,Košický kraj,False,True,True,NULL,5,2,2
S,Other services activities,543748,811,8,Slivník,Trebišov,Košický kraj,False,False,True,NULL,7,3,3
S,Other services activities,543756,811,8,Slovenské Nové Mesto,Trebišov,Košický kraj,True,True,True,NULL,14,2,2
S,Other services activities,543772,811,8,Somotor,Trebišov,Košický kraj,False,True,True,NULL,20,7,7
S,Other services activities,513849,811,8,Stanča,Trebišov,Košický kraj,False,False,True,NULL,3,0,0
S,Other services activities,543802,811,8,Streda nad Bodrogom,Trebišov,Košický kraj,False,True,True,NULL,25,9,9
S,Other services activities,528153,811,8,Svätá Mária,Trebišov,Košický kraj,False,False,True,NULL,8,1,1
S,Other services activities,528099,811,8,Trebišov,Trebišov,Košický kraj,NULL,NULL,NULL,NULL,215,121,159
S,Other services activities,543845,811,8,Veľaty,Trebišov,Košický kraj,False,True,True,NULL,12,7,8
S,Other services activities,513806,811,8,Veľká Tŕňa,Trebišov,Košický kraj,True,True,True,NULL,12,2,2
S,Other services activities,543918,811,8,Veľký Kamenec,Trebišov,Košický kraj,False,True,True,NULL,8,4,4
S,Other services activities,543926,811,8,Viničky,Trebišov,Košický kraj,True,True,True,NULL,12,3,3
S,Other services activities,543993,811,8,Zemplín,Trebišov,Košický kraj,True,True,True,NULL,7,0,0
S,Other services activities,544001,811,8,Zemplínska Nová Ves,Trebišov,Košický kraj,False,False,True,NULL,8,3,3
S,Other services activities,544019,811,8,Zemplínska Teplica,Trebišov,Košický kraj,False,False,True,NULL,11,4,4
S,Other services activities,544027,811,8,Zemplínske Hradište,Trebišov,Košický kraj,False,False,True,NULL,10,4,4
S,Other services activities,544035,811,8,Zemplínske Jastrabie,Trebišov,Košický kraj,False,True,True,NULL,7,3,3
S,Other services activities,544043,811,8,Zemplínsky Branč,Trebišov,Košický kraj,False,False,True,NULL,3,0,0
U,Activities of extraterritorial organisations and bodies,598186,802,8,Košice-Staré Mesto,Košice I,Košický kraj,NULL,NULL,NULL,NULL,4,5,9
U,Activities of extraterritorial organisations and bodies,599824,805,8,Košice-Juh,Košice IV,Košický kraj,NULL,NULL,NULL,NULL,1,0,0
